id,weight,originHubId,destinationHubId,priority
PKG-002164,154.78,WH-062,WH-031,URGENT
PKG-002165,346.38,WH-034,WH-030,LOW
PKG-002166,366.93,WH-056, WH-081 ,STANDARD
PKG-002167,26.51,WH-086,,LOW
PKG-002168,375.45,WH-075,WH-092,STANDARD
PKG-002169,89.40, WH-019 ,WH-008,URGENT
PKG-002170,443.83,WH-050,WH-099,LOW
PKG-002171,,wh-087,WH-068,LOW
PKG-002172,230.20,WH-017,WH-075,LOW
PKG-002173,374.29,WH-042,WH-082,URGENT
PKG-002174,336.22,WH-022,WH-025,STANDARD
,365.92,WH-081,WH-032,LOW
PKG-002176,119.84,WH-071,WH-064,NONE
PKG-002177,,WH-046,WH-001,LOW
PKG-002178,243.40,WH-063,WH-045,URGENT
PKG-002179,335.30,WH-070,WH-053,LOW
PKG-002180,372.82,,wh-043,STANDARD
PKG-002181,403.62,WH-011,WH-002,urgent
PKG-002182,288.18,WH-100,WH-006,LOW
PKG-002183,166.99,WH-029,WH-047,STANDARD
PKG-002184,398.31,WH-074,WH-032,LOW
PKG-002185,15.76,WH-046,WH-067,LOW
PKG-002186, 109.8057368971708 ,WH-018,WH-024,LOW

PKG-002187,158.45,WH-026,WH-070,LOW
PKG-002188, 206.7594616075635 ,WH-069,WH-067,URGENT
 PKG-002189 , 423.37679471946666 ,WH-029,WH-001,LOW
PKG-002190,465.55,WH-011,wh-034,standard
pkg-002191,339.16,WH-015, WH-082 ,URGENT
PKG-002192,468.31, WH-087 ,WH-040,URGENT
PKG-002193,407.95,WH-035,WH-024,URGENT
PKG-002194,481.65,WH-028,WH-098,LOW
PKG-002195,217.20,WH-093,WH-067,URGENT
PKG-002196,407.19,WH-066,WH-090,URGENT
PKG-002197,30.61, WH-074 ,WH-012,LOW
PKG-002198,489.69,WH-053,WH-007,LOW
 PKG-002199 ,N/A,WH-045, WH-085 ,LOW
 PKG-002200 ,299.24,WH-078,WH-042,LOW
PKG-002201,413.85,WH-003,WH-079,urgent
PKG-002202,484.27,WH-091,WH-051,URGENT
PKG-002203,252.57,WH-100,WH-049,LOW
PKG-002204,467.71,WH-069,WH-031,STANDARD
PKG-002205,180.23,WH-092,WH-035,STANDARD
PKG-002206,440.12,WH-026,WH-076, LOW 
PKG-002207,474.21,WH-048,WH-090,URGENT
PKG-002208,145.28,WH-049,WH-072,NONE
PKG-002209,9.86,WH-064,WH-060,STANDARD
PKG-002210,31.64,WH-072, WH-038 ,STANDARD
PKG-002211,414.21,WH-010,WH-033,URGENT
PKG-002212,421.32,WH-029,WH-072,LOW
PKG-002213,293.41,WH-053,WH-063,URGENT
PKG-002214,66.52,WH-094,WH-031,URGENT
PKG-002215,308.29,WH-087, WH-003 ,LOW
PKG-002216,354.42,WH-041,WH-072,URGENT
PKG-002217,102.81,wh-069,WH-005,urgent
PKG-002218,378.28,WH-043,WH-028,URGENT
PKG-002219,323.80,WH-064,WH-096,
PKG-002220,113.42,,WH-016,NONE
PKG-002221,184.54,WH-011,WH-016,low
pkg-002222,147.47,WH-069,WH-054,CRITICAL
PKG-002223,73.28,WH-059,WH-063,URGENT
PKG-002224,171.59,WH-061,WH-064,URGENT
pkg-002225,452.33,WH-014,WH-082,LOW
PKG-002226,370.83,WH-020,WH-037,STANDARD
PKG-002227,423.90,WH-093,WH-070,URGENT
PKG-002228,265.01,WH-017,WH-036,URGENT
pkg-002229,306.47,WH-033,WH-004,LOW
pkg-002230,N/A,WH-033,WH-093, STANDARD 
PKG-002231,323.75,WH-098,WH-074,STANDARD
PKG-002232,293.85,WH-053,WH-013,URGENT
PKG-002233,340.48,WH-013,WH-072, URGENT 
 PKG-002234 , 379.59106891949784 ,WH-052,WH-028,LOW
PKG-002235,363.97,WH-023,WH-052,
PKG-002236,3.93,WH-069,WH-091,URGENT
PKG-002237,N/A,WH-092,WH-058,LOW
PKG-002238,284.09,WH-087,WH-070,LOW
PKG-002239,456.20,WH-091,WH-070,LOW
pkg-002240,478.99,WH-043,WH-077,LOW
PKG-002241,483.90,WH-043,WH-035,URGENT
PKG-002242,460.59,WH-014,WH-061,URGENT
PKG-002243,464.72,WH-018,WH-066,URGENT
PKG-002244,104.45,WH-034,WH-045,URGENT
PKG-002245,233.37,WH-021,WH-023,LOW

PKG-002246,493.39,WH-063,WH-090,LOW
PKG-002247,478.59,WH-034,WH-053, LOW 
PKG-002248,445.63, WH-031 ,WH-100,STANDARD
PKG-002249,428.36, WH-075 ,WH-062,STANDARD
PKG-002250,471.55,WH-021,WH-032,LOW
PKG-002251,171.18,WH-083,WH-048,URGENT
PKG-002252,321.28,WH-017,WH-085,STANDARD
PKG-002253,461.47,WH-040,WH-050,LOW
PKG-002254,382.00,WH-044,WH-056,STANDARD
PKG-002255,186.79,WH-065,WH-080,STANDARD
PKG-002256,155.78,WH-015,WH-048,LOW
PKG-002257,90.67,wh-024,WH-005,URGENT
,57.31,WH-037,WH-067,URGENT
PKG-002259,65.44,WH-070,WH-078,STANDARD
PKG-002260,25.57, WH-064 ,WH-039,STANDARD

PKG-002261,76.10,WH-065,WH-061,none
PKG-002262,219.61,WH-043,WH-044,STANDARD
PKG-002263,266.44,WH-041,WH-068,LOW
PKG-002264,431.72,WH-035,WH-017,LOW,
PKG-002265,493.44, WH-075 ,WH-063,URGENT
PKG-002266,34.24,WH-066,WH-065,STANDARD
PKG-002267,201.66,WH-094,WH-061,STANDARD
PKG-002268,285.69,wh-022,WH-024,URGENT
PKG-002269,N/A,,WH-055,URGENT
PKG-002270,246.67,WH-030,WH-021,low
PKG-002271,356.78,WH-058,WH-020,URGENT
 PKG-002272 ,181.55,wh-077,WH-061,URGENT
PKG-002273,21.09,WH-027,WH-065,LOW
PKG-002274,138.94,WH-016, WH-068 ,URGENT
PKG-002275,316.99,WH-005,WH-061,URGENT
PKG-002276,N/A,WH-004,wh-049,STANDARD
PKG-002277,251.61,WH-066,WH-083,LOW
,55.13,WH-058,WH-080,VIP
PKG-002279,320.17,WH-023,WH-042,URGENT
PKG-002280,16.83,WH-078,WH-052,URGENT
PKG-002281,109.24, WH-008 ,WH-069,LOW
 PKG-002282 ,208.92,WH-032,WH-096,NONE
PKG-002283,463.53,WH-050,WH-048,CRITICAL
PKG-002284,379.40,,WH-040,STANDARD
PKG-002285,448.34,WH-035,WH-031,STANDARD
PKG-002286,71.53,WH-095,WH-041,STANDARD
PKG-002287,222.85,WH-024,WH-091,LOW
pkg-002288,271.02,wh-074,WH-037,URGENT
PKG-002289,473.62,WH-011,WH-061,STANDARD
PKG-002290,431.28,WH-009,WH-054
PKG-002291,441.03,WH-030,WH-085,STANDARD
PKG-002292, 308.2203703409042 ,WH-010,WH-054,standard
PKG-002293,103.14,WH-055,WH-037,STANDARD
PKG-002294,158.70,WH-021,WH-015,
PKG-002295,23.78,WH-061, WH-034 ,STANDARD
PKG-002296,486.47,WH-088,WH-074,STANDARD
PKG-002297,36.31,,WH-080,URGENT
PKG-002298,373.13,WH-096,WH-074,LOW
pkg-002299,310.15,WH-099,WH-044,STANDARD
PKG-002300,94.72,WH-077,wh-078,STANDARD
PKG-002301,173.32,WH-025,WH-078,LOW
pkg-002302,N/A,WH-049,WH-043,LOW
PKG-002303,476.80,WH-045,wh-067,URGENT
PKG-002304,67.85,wh-062,WH-059,LOW
PKG-002305,340.45,WH-050, WH-091 ,urgent
PKG-002306,244.03,wh-071,wh-059,LOW
 PKG-002307 ,204.5025560035007kg,WH-004,WH-035,URGENT
PKG-002308,195.84,WH-045,WH-018,URGENT
PKG-002309,28.17, WH-012 ,WH-004,STANDARD
pkg-002310,308.10,WH-039,WH-086,URGENT
pkg-002311,181.89,WH-023,WH-084
PKG-002312,23.93,WH-062,WH-022,LOW
PKG-002313,284.32,WH-088,WH-024, STANDARD 
PKG-002314,474.67,WH-092,WH-070,STANDARD
 PKG-002315 ,158.55,WH-046,WH-052,URGENT
PKG-002316,253.86,WH-049,WH-005, STANDARD 
PKG-002317,82.25,WH-067,WH-009,STANDARD
PKG-002318,49.57,WH-012,WH-079,LOW
PKG-002319,161.15,WH-033,WH-027,STANDARD
PKG-002320,null,WH-019,wh-047,URGENT
PKG-002321,99.08,wh-055,WH-077,STANDARD
PKG-002322,null,WH-076,WH-043,
PKG-002323,228.67,WH-016,WH-078,STANDARD
PKG-002324,33.10,WH-028,WH-033,LOW
PKG-002325,211.99,WH-098,WH-076,STANDARD
PKG-002326,463.75,WH-074,WH-040, LOW 
PKG-002327,91.01,WH-048,WH-094,STANDARD
PKG-002328,153.00,WH-038,WH-010,standard
PKG-002329,5.15,WH-096,WH-027
PKG-002330,104.16, WH-014 ,WH-067,critical
PKG-002331,106.91,WH-062,WH-088, LOW 
PKG-002332,6.62,WH-089,WH-082,URGENT
 PKG-002333 ,101.40,WH-070,WH-020,LOW
PKG-002334,443.31,WH-068,WH-024,STANDARD
PKG-002335,43.59,WH-053,WH-001,low

PKG-002336,67.34,WH-069, WH-008 ,STANDARD
PKG-002337,65.51,WH-038,WH-069,STANDARD
PKG-002338,284.96,WH-056,WH-036,LOW
pkg-002339,236.27,WH-068,WH-059,STANDARD
PKG-002340,199.94,WH-035,WH-023,URGENT
PKG-002341,77.07,WH-084,WH-032,STANDARD
PKG-002342, 467.21112098057483 ,WH-001,WH-080,STANDARD
PKG-002343,N/A,WH-067,WH-010,LOW
PKG-002344,null,WH-052, WH-078 ,URGENT
PKG-002345,105.31,WH-023,WH-091,STANDARD,
PKG-002346,242.74,WH-038,WH-025, URGENT 
PKG-002347,null,WH-062,WH-088,LOW
PKG-002348,113.87,WH-095,WH-074,LOW
PKG-002349,373.01,WH-002,,STANDARD,
PKG-002350,237.09,WH-098,WH-004,STANDARD
PKG-002351,499.43,WH-087,WH-068,URGENT
PKG-002352,39.69,WH-072,WH-021,URGENT
PKG-002353,116.95,WH-043,WH-022,LOW
PKG-002354,327.21,WH-066, WH-060 , URGENT 
PKG-002355,312.34,WH-043, WH-029 ,STANDARD
PKG-002356,105.70,WH-080,WH-039, LOW 
PKG-002357,226.53,WH-075,WH-058,standard
pkg-002358,308.32,WH-017,WH-038,URGENT
PKG-002359,23.67,WH-037,WH-087
PKG-002360,417.91,WH-032,WH-091,STANDARD
pkg-002361,317.37,WH-085,WH-087,urgent
PKG-002362,404.80,WH-029,WH-095,STANDARD
PKG-002363,109.63,WH-024,WH-041,LOW
PKG-002364,47.05,WH-068,WH-092,STANDARD,
PKG-002365,398.18,WH-013, WH-074 ,LOW
PKG-002366,42.15,WH-032,WH-013,URGENT
PKG-002367,186.98,,WH-020,LOW
PKG-002368,296.74,WH-059,WH-076,URGENT
PKG-002369,412.62,WH-042,WH-057,URGENT
PKG-002370,121.38,WH-042,WH-013,LOW
PKG-002371,163.65,WH-054,WH-030,LOW
PKG-002372,105.36,WH-053,WH-076, STANDARD 
PKG-002373,338.17,WH-043,WH-037,STANDARD
PKG-002374,425.22,wh-070,WH-080,CRITICAL
PKG-002375,253.41,WH-010,WH-023,URGENT
PKG-002376,367.66,WH-071,WH-047,standard
pkg-002377,467.60,WH-058,WH-039,URGENT
PKG-002378,156.02,WH-084,WH-038,LOW
PKG-002379,299.64,WH-096,WH-070,STANDARD
PKG-002380,330.09,WH-084,WH-070,STANDARD
PKG-002381,164.87,WH-094,WH-018, LOW 
,61.65,WH-025,WH-048,NONE
PKG-002383,376.96,WH-040,WH-017,LOW
PKG-002384,404.15,WH-036,WH-019,STANDARD

PKG-002385,249.86,WH-035,WH-044,LOW
PKG-002386,346.43,WH-052,,URGENT
PKG-002387,351.83,WH-079,WH-098,LOW
PKG-002388,66.39,WH-100,WH-015,LOW
PKG-002389,251.23,WH-016,WH-100,URGENT
PKG-002390,0.78,WH-084,WH-035,URGENT
PKG-002391,72.96,WH-088,WH-081,STANDARD
PKG-002392,361.94,WH-027,WH-036,LOW
pkg-002393,73.70,WH-046, WH-073 ,NONE
PKG-002394,109.19,WH-081,WH-009,LOW
PKG-002395,2.96,WH-049,,standard
PKG-002396,406.54,WH-086,WH-057,URGENT
PKG-002397,N/A,WH-014,WH-047,LOW
PKG-002398,120.04,WH-024,WH-090,LOW
PKG-002399, 233.4368833244751 ,WH-026,WH-071,URGENT
PKG-002400,160.29716256099147kg,WH-068,wh-022,LOW
pkg-002401,41.39, WH-079 ,WH-039,LOW
pkg-002402,462.09,WH-036,WH-051,STANDARD
PKG-002403,37.01,WH-069,WH-049,
PKG-002404,233.19,WH-003,WH-070
PKG-002405,91.33,WH-057,WH-027,STANDARD
PKG-002406,209.58,WH-092,WH-014,URGENT
PKG-002407,396.00,WH-099,WH-039,STANDARD

pkg-002408,3.24,WH-013,WH-056,URGENT
PKG-002409,360.61,WH-042,WH-094,low
PKG-002410,219.15,WH-042,WH-071,LOW
pkg-002411,24.29,WH-020,WH-012,URGENT
PKG-002412,158.20,WH-015,WH-099
PKG-002413,331.83,WH-004,wh-027,STANDARD
PKG-002414,279.27,WH-083,WH-053
PKG-002415,450.89,WH-060,,URGENT
PKG-002416,171.08,WH-073,WH-008,STANDARD
PKG-002417,49.00,WH-060,WH-068,URGENT
PKG-002418,69.55,wh-006,WH-071, STANDARD ,
PKG-002419,26.95,WH-037,WH-044,LOW
PKG-002420,222.97,WH-060,WH-036,STANDARD
PKG-002421,393.02,WH-071,WH-070,standard
PKG-002422,61.19,wh-087,WH-028,URGENT
PKG-002423,121.82,WH-014,WH-073,LOW
pkg-002424,52.42, WH-068 ,WH-096,URGENT
PKG-002425,264.68,WH-090,WH-026,URGENT
PKG-002426,444.95,WH-056,WH-089,STANDARD
PKG-002427,142.14,WH-024,WH-053,LOW
PKG-002428,71.55,WH-051,WH-074,STANDARD
pkg-002429,189.94,WH-097,WH-015,
PKG-002430,272.84,WH-038,WH-075,STANDARD
 PKG-002431 ,227.38,WH-099,WH-013,URGENT
PKG-002432,389.54,WH-097,WH-089,LOW
PKG-002433,176.14,WH-087,WH-047,STANDARD
PKG-002434,235.76,WH-079,WH-053,LOW
PKG-002435,120.54,WH-025,WH-074,URGENT
PKG-002436,344.40, WH-095 ,WH-085,URGENT
PKG-002437,133.18,WH-070,WH-078,LOW
PKG-002438,446.78,WH-013,WH-067
PKG-002439,495.12,WH-084,WH-057,STANDARD
PKG-002440,219.35,WH-070,, STANDARD 
PKG-002441,475.72, WH-001 ,WH-014,standard
 PKG-002442 ,207.59,wh-050,,STANDARD
PKG-002443,52.71,WH-037,WH-067,LOW
PKG-002444,499.67,WH-032,WH-001,URGENT
,363.62,WH-022,WH-040,STANDARD
PKG-002446,308.85,WH-093,WH-053,STANDARD
PKG-002447,90.16,WH-050,WH-086,URGENT
PKG-002448,72.30,WH-094,WH-059,LOW
PKG-002449,82.04,WH-007,WH-010,STANDARD
PKG-002450,111.61,WH-048,WH-081,standard
PKG-002451,178.67,WH-002,WH-064,LOW
PKG-002452,17.72,wh-012,WH-100, URGENT 
PKG-002453,434.45,WH-085,WH-013,LOW
PKG-002454,209.73,WH-054,WH-061,URGENT
,248.73,WH-048,WH-010,STANDARD
PKG-002456,325.30,WH-077,WH-055,URGENT
PKG-002457,302.67,WH-089,wh-091,LOW
PKG-002458,377.38,WH-059,WH-051,low
PKG-002459,239.45,WH-074,wh-082,URGENT
PKG-002460,344.38,WH-045,WH-060,STANDARD
PKG-002461,162.12,WH-028,WH-093,LOW
,N/A,WH-036,wh-048,LOW
PKG-002463,470.55,WH-050,WH-052,URGENT
PKG-002464,36.59,WH-027,WH-024,STANDARD
PKG-002465,463.41,WH-019,WH-014,STANDARD
PKG-002466,426.82,WH-016,WH-035,URGENT
PKG-002467,N/A,WH-033,WH-086,STANDARD
, 90.32683689600488 ,WH-028,WH-085,URGENT
PKG-002469,183.86,WH-016,WH-055,STANDARD
PKG-002470,121.44,WH-030,WH-022,URGENT
PKG-002471,273.59,WH-061,WH-078,STANDARD
PKG-002472,166.14,WH-040,WH-044,URGENT
PKG-002473,307.36,WH-072,WH-069,LOW
PKG-002474,173.39,WH-016,WH-013,STANDARD
PKG-002475,65.98,wh-013,WH-001, URGENT 
pkg-002476,444.25,WH-013,WH-019,STANDARD
PKG-002477,491.42,WH-030,WH-036,URGENT
PKG-002478,0.66,WH-033,WH-016,URGENT
PKG-002479, 482.31911878818045 ,WH-084,WH-057,URGENT
PKG-002480,466.39,WH-003,WH-028,LOW
PKG-002481,438.85,WH-076,WH-097,URGENT
PKG-002482,478.72,WH-053,WH-058,LOW
PKG-002483,448.71,WH-065,WH-006,URGENT
PKG-002484,77.97,WH-079,WH-099,URGENT
,191.49,WH-036,wh-097,LOW
 PKG-002486 ,91.9996566667589kg,WH-052, WH-039 ,LOW
PKG-002487,165.6842913164371kg,WH-022,WH-057,LOW
PKG-002488,232.86,WH-097,WH-010,URGENT
PKG-002489,215.44,WH-055,WH-027,URGENT
PKG-002490,387.89,wh-094,WH-050,STANDARD
PKG-002491,300.02,WH-079,WH-100,STANDARD
, 58.70910754326033 ,WH-037,WH-093,URGENT
PKG-002493,440.46,WH-076,WH-061,LOW
PKG-002494,252.99,,WH-013,STANDARD
PKG-002495,157.23,WH-015,WH-085,LOW
PKG-002496,N/A,WH-070,WH-078,LOW
PKG-002497,444.48, WH-100 ,WH-088,STANDARD
PKG-002498,10.49, WH-063 ,WH-074,STANDARD
pkg-002499,201.60,WH-029,wh-012,URGENT
PKG-002500,57.62,WH-059,WH-050,URGENT
, 78.42653193544942 ,WH-072,WH-036,LOW
PKG-002502,219.89,wh-047,WH-066,low
PKG-002503,346.74,WH-065,WH-051,LOW
PKG-002504,30.71,WH-090,WH-055,LOW
PKG-002505,206.66,WH-077,wh-042,URGENT
PKG-002506,102.13,wh-078,WH-037,LOW
 PKG-002507 ,297.51,WH-052,WH-050,STANDARD
PKG-002508,207.17,WH-003,WH-015,URGENT
 PKG-002509 ,409.75,WH-057,WH-064,LOW
PKG-002510,269.00,WH-055, WH-090 ,STANDARD
PKG-002511,353.64,WH-064,WH-065,LOW
PKG-002512,264.55,WH-076,wh-096,STANDARD
PKG-002513,300.88,WH-019,WH-044,LOW
 PKG-002514 ,220.55,WH-100,WH-060,STANDARD
PKG-002515,185.32,WH-034,WH-036,STANDARD
PKG-002516,350.90,WH-020,WH-003,STANDARD
PKG-002517,466.32,WH-023,WH-058, STANDARD 
PKG-002518,31.16,WH-036,WH-020,LOW
PKG-002519,28.52,WH-021,WH-092,STANDARD
pkg-002520,231.97,WH-049,WH-005,LOW
PKG-002521,107.79,WH-077,WH-003,STANDARD
PKG-002522,24.80,wh-069,WH-014,URGENT
PKG-002523,345.00,WH-038,WH-036,LOW
PKG-002524,222.59,WH-042,WH-011,URGENT
PKG-002525,372.08,WH-069,WH-009,URGENT
pkg-002526, 451.9601580424856 ,WH-029,WH-099, STANDARD 
PKG-002527,361.95,WH-024,WH-018,
PKG-002528,302.18,WH-016,WH-015,URGENT
PKG-002529,481.73,WH-066,WH-092,LOW
 PKG-002530 ,327.35,WH-098,WH-012,STANDARD
,378.63,WH-064,WH-019,LOW
PKG-002532,423.14,WH-095,WH-051,LOW
PKG-002533,293.83,WH-055,WH-058,LOW
 PKG-002534 ,156.52, WH-043 , WH-018 ,URGENT
PKG-002535,26.96,WH-053,WH-019,URGENT
PKG-002536,163.64,WH-099,WH-069,URGENT
PKG-002537,152.24,WH-096,WH-013,STANDARD
PKG-002538,77.36,WH-071,WH-009,LOW
PKG-002539,null,,WH-099,LOW
 PKG-002540 ,355.41,WH-058,WH-039,STANDARD
PKG-002541,494.63,,WH-093,STANDARD
PKG-002542,289.67,WH-016,WH-013,LOW
PKG-002543,26.60,,WH-098,EXPRESS
PKG-002544,402.88,WH-081,WH-077,URGENT
 PKG-002545 ,200.70,WH-056,WH-097, EXPRESS ,
PKG-002546,167.39,WH-084,WH-024,URGENT
 PKG-002547 ,,WH-064,WH-038,LOW
PKG-002548,47.22,WH-038,WH-007,URGENT
PKG-002549,121.87,WH-043,WH-015,URGENT
PKG-002550,N/A,WH-072,WH-076,URGENT
PKG-002551,283.19,WH-080,WH-019,LOW
PKG-002552,213.93,wh-069,WH-015,LOW
PKG-002553,458.54,wh-062,WH-068,STANDARD
PKG-002554,463.44,WH-048,WH-002,URGENT
PKG-002555,122.96, WH-030 ,,urgent
 PKG-002556 ,6.17,WH-039,WH-018,STANDARD
PKG-002557,327.95,WH-051,WH-062,LOW
PKG-002558,166.46,WH-090,WH-038,LOW
PKG-002559,,WH-083,WH-030,STANDARD
PKG-002560,205.21,WH-073,WH-027,URGENT
PKG-002561,484.18,WH-099,WH-041,VIP
pkg-002562,null,WH-072,WH-024,STANDARD
 PKG-002563 ,190.64,WH-058,WH-046,URGENT
PKG-002564,402.10,WH-063, WH-008 ,LOW
PKG-002565,487.50,WH-069,WH-010,URGENT
PKG-002566,268.24,WH-098,WH-077,LOW
PKG-002567,326.24,WH-078,WH-002,STANDARD
PKG-002568,81.96,WH-056,wh-064,STANDARD
pkg-002569,78.72,WH-051,WH-092,URGENT
,70.97,WH-027,WH-086,urgent
PKG-002571,390.95,WH-032,,NONE
PKG-002572,247.50,WH-023,WH-099,LOW
PKG-002573,140.43,WH-011,WH-100,STANDARD
PKG-002574,373.87,WH-073,WH-043,URGENT
PKG-002575,438.49,WH-093,, LOW 
PKG-002576,335.08,WH-046,WH-066, LOW 
PKG-002577,109.22,WH-067,WH-031,URGENT
PKG-002578,473.29,WH-025,WH-033,LOW
PKG-002579,394.67,WH-075,WH-006,URGENT
PKG-002580,467.58, WH-022 ,WH-020,URGENT,
PKG-002581,126.64,WH-083,WH-012,LOW
PKG-002582,459.20,WH-018,wh-019,LOW
PKG-002583,N/A,WH-011,WH-001,URGENT
PKG-002584,463.88,WH-089,WH-065,URGENT
PKG-002585,427.92,,WH-073,URGENT
PKG-002586,135.98,WH-082,WH-027,NONE
PKG-002587,51.64,WH-063,WH-073,URGENT
PKG-002588,398.43,WH-024,WH-077,LOW

,129.13,WH-032,WH-043,LOW
PKG-002590,103.17,WH-028,WH-051,URGENT
PKG-002591, 30.3103894991007 ,WH-060, WH-099 ,STANDARD
PKG-002592,246.55,WH-081,WH-017,VIP
PKG-002593,422.23,WH-039,WH-014,STANDARD,
PKG-002594,152.11,WH-042,WH-051,STANDARD

PKG-002595,362.61,WH-084,WH-038,LOW
PKG-002596,119.87,WH-083,WH-028,URGENT
PKG-002597,462.50,WH-026,WH-024,LOW
PKG-002598,450.63,WH-029,wh-057,LOW
PKG-002599,235.87,WH-080,WH-002,LOW
PKG-002600,296.60,,WH-079,STANDARD
pkg-002601,353.59,WH-035,WH-007,STANDARD
PKG-002602,483.09,WH-064,WH-021,LOW
PKG-002603,177.81,WH-076,WH-035,URGENT
PKG-002604,353.05,WH-036,WH-058,URGENT
PKG-002605,86.23,WH-041,WH-088,URGENT
PKG-002606,6.36,WH-092,WH-024,LOW
PKG-002607, 436.70985150751284 ,WH-019,wh-008,STANDARD
PKG-002608,111.11,WH-038,WH-057,STANDARD
pkg-002609,189.29,WH-076,WH-095,LOW
PKG-002610,497.72,WH-044,WH-033,STANDARD
PKG-002611,178.54,WH-038,wh-086,STANDARD
PKG-002612,243.09,WH-098,WH-022,URGENT
PKG-002613,108.89,WH-056,WH-052,urgent
PKG-002614,432.33,WH-009,WH-062,LOW
PKG-002615,369.19,,WH-073,CRITICAL
PKG-002616,74.73,WH-100,WH-009,standard
PKG-002617,51.14,WH-024,WH-046,LOW
PKG-002618,349.52,WH-006, WH-053 ,STANDARD
PKG-002619,221.98,WH-036,wh-096,standard
PKG-002620,155.50, WH-089 , WH-038 ,STANDARD
PKG-002621,360.38,,,URGENT
PKG-002622,361.54,WH-084, WH-030 ,STANDARD
PKG-002623, 394.0158204459243 ,WH-042,WH-077,URGENT
 PKG-002624 ,350.49,,WH-083,STANDARD
PKG-002625,278.86,WH-027,WH-077,LOW
PKG-002626,357.09,WH-088,WH-055,STANDARD
PKG-002627,223.66,WH-002,WH-019,URGENT
PKG-002628,127.01,WH-097,WH-040,NONE
PKG-002629,224.11,WH-030,WH-046,URGENT
pkg-002630,308.72,WH-098,WH-005,NONE
PKG-002631,26.25,WH-087,WH-043,LOW
PKG-002632,129.65,WH-099,WH-014,
PKG-002633,63.58,WH-031,WH-034,LOW
PKG-002634,125.34,WH-052, WH-098 ,LOW
PKG-002635,,WH-097,WH-008,URGENT
PKG-002636,173.83,WH-029,WH-042,STANDARD
PKG-002637,317.53,WH-033,WH-020,URGENT
PKG-002638,0.32,WH-065,WH-014,URGENT
pkg-002639,467.74,WH-081,WH-064,VIP
pkg-002640,446.79,WH-086,WH-084,URGENT
PKG-002641,440.24,WH-006,WH-020,URGENT
PKG-002642,287.63,WH-018,WH-090,URGENT
PKG-002643,244.39,WH-095,WH-090, URGENT 
PKG-002644,158.75,WH-016,WH-060,URGENT
PKG-002645,33.95,WH-016,, URGENT 
PKG-002646,480.25,WH-021,WH-100,URGENT
PKG-002647,194.69,,wh-032,STANDARD
PKG-002648,458.44,WH-051,,URGENT
PKG-002649,496.65,WH-088,WH-066,LOW
PKG-002650,470.45,WH-055,WH-092,LOW
PKG-002651,118.14,WH-025,WH-093,URGENT
PKG-002652,N/A,WH-024, WH-084 ,URGENT
PKG-002653,153.54,WH-054,WH-007,STANDARD
PKG-002654,350.33,WH-077,WH-065,LOW
PKG-002655,25.51,wh-026,WH-024,
PKG-002656,28.08,WH-044,WH-093,LOW
PKG-002657,466.78,WH-045,WH-077,URGENT
PKG-002658,242.06,WH-007,WH-060,URGENT
PKG-002659,336.97,WH-007,WH-005,LOW
PKG-002660,295.02,WH-012,WH-028,STANDARD
pkg-002661,235.13,WH-040, WH-054 ,STANDARD
PKG-002662,301.07,WH-017,WH-011,urgent
PKG-002663,448.36,WH-020,WH-087,URGENT
PKG-002664,405.41,WH-074,wh-038,LOW
 PKG-002665 ,342.63,WH-042,WH-055,LOW
PKG-002666,451.28,WH-066,WH-065,STANDARD
PKG-002667,23.44,WH-067,WH-082,LOW
PKG-002668,493.49,,WH-075,URGENT
PKG-002669,266.61,WH-087,WH-056,LOW
pkg-002670,445.87,WH-080,WH-046,URGENT
PKG-002671,483.22, WH-014 ,WH-045,URGENT
PKG-002672,244.77,WH-036,WH-011,URGENT
PKG-002673,330.90,WH-044,WH-015,STANDARD
PKG-002674,197.89,WH-070,WH-076, URGENT 
PKG-002675,37.93,WH-008,WH-077,STANDARD
pkg-002676,477.92,WH-002,WH-051,LOW
PKG-002677,350.21,WH-099,WH-079,URGENT
PKG-002678,,WH-016,,STANDARD
PKG-002679,471.69,WH-013,WH-010,STANDARD
PKG-002680,482.09, WH-033 ,WH-019,LOW
PKG-002681,201.59,WH-099,WH-077,URGENT
PKG-002682,315.05,WH-052,WH-093,LOW
PKG-002683,41.61,WH-061,WH-022,STANDARD
PKG-002684,32.77,WH-029,WH-054,LOW
 PKG-002685 ,382.43,WH-003,WH-006,URGENT
pkg-002686,496.35,,WH-055,CRITICAL
PKG-002687,402.20,WH-006,WH-011,STANDARD
PKG-002688,440.83,WH-046,WH-040,STANDARD
PKG-002689,256.77, WH-014 ,WH-043,STANDARD
,70.00,WH-012,WH-022,LOW
PKG-002691,49.55,WH-025,WH-019,LOW
PKG-002692,423.92,WH-073,WH-063,STANDARD
PKG-002693,20.97,WH-061,WH-057,STANDARD
PKG-002694,370.29,WH-074,WH-033,LOW
PKG-002695,397.69,WH-021,WH-037,STANDARD
PKG-002696, 88.64177099588385 ,WH-069,WH-071,STANDARD
PKG-002697,467.61,WH-024,WH-084, CRITICAL 
PKG-002698,332.42,WH-038,WH-090,URGENT
PKG-002699,89.49,WH-038,WH-005,STANDARD
PKG-002700,447.61,WH-065,WH-051,STANDARD
PKG-002701,125.81,WH-018,WH-089,URGENT
PKG-002702,148.46,WH-042,WH-061,LOW
